ECG-mV,EMG-mV,foot GSR-mV,hand GSR-mV,HR-bpm,RESP-mV,Stress
-0.051,0.0415,8.39,5.288,80.0,40.61,1.0
0.054,0.06225,8.386,5.285,80.0,40.59,1.0
0.153,0.05175,8.384999999999998,5.285,80.0,40.58,1.0
0.006,0.05175,8.383,5.285,80.0,40.57,1.0
-0.054,0.05175,8.381,5.281,78.0,40.6,1.0
-0.04,0.057,8.38,5.279,78.0,40.6,1.0
-0.065,0.057,8.378,5.279,78.0,40.57,1.0
-0.084,0.05175,8.375999999999998,5.276,78.0,40.48,1.0
-0.056,0.057,8.374,5.271,78.0,40.47,1.0
-0.024,0.0465,8.37,5.27,78.0,40.48,1.0
0.081,0.06225,8.368,5.27,78.0,40.51,1.0
0.045,0.07775,8.364,5.27,78.0,40.52,1.0
-0.041,0.0415,8.362999999999998,5.269,78.0,40.53,1.0
0.08899999999999998,0.03625,8.362999999999998,5.269,78.0,40.51,1.0
0.124,0.057,8.361,5.268,78.0,40.51,1.0
-0.038,0.03625,8.359,5.265,78.0,40.5,1.0
-0.054,0.05175,8.356,5.266,80.0,40.52,1.0
-0.048,0.06225,8.354,5.257,80.0,40.54,1.0
-0.07399999999999998,0.057,8.351,5.255,80.0,40.48,1.0
-0.08599999999999998,0.05175,8.348,5.256,80.0,40.4,1.0
-0.001,0.0415,8.346,5.258,80.0,40.4,1.0
-0.085,0.0415,8.343999999999998,5.258,80.0,40.43,1.0
0.268,0.08799999999999998,8.34,5.258,80.0,40.47,1.0
-0.112,0.057,8.338,5.258,80.0,40.5,1.0
0.006,0.05175,8.335,5.258,80.0,40.5,1.0
0.141,0.0415,8.333,5.253,80.0,40.49,1.0
0.054,0.03625,8.33,5.255,80.0,40.47,1.0
-0.063,0.06225,8.327999999999998,5.258,80.0,40.49,1.0
-0.05,0.05175,8.324999999999998,5.256,80.0,40.52,1.0
-0.065,0.0415,8.323,5.255,80.0,40.54,1.0
-0.08999999999999998,0.0465,8.32,5.255,80.0,40.45,1.0
-0.08799999999999998,0.05175,8.317999999999998,5.255,80.0,40.46,1.0
-0.018,0.0415,8.314,5.255,80.0,40.58,1.0
-0.095,0.05175,8.313,5.256,80.0,40.78,1.0
0.186,0.09325000000000001,8.31,5.25,80.0,40.96,1.0
-0.07299999999999998,0.05175,8.309,5.25,80.0,41.14,1.0
0.034,0.08275,8.308,5.249,80.0,41.36,1.0
0.112,0.29525,8.304999999999998,5.248,80.0,41.56,1.0
-0.031,0.09325000000000001,8.304999999999998,5.244,80.0,41.75,1.0
-0.08599999999999998,0.05175,8.303,5.243,80.0,41.98,1.0
-0.07499999999999998,0.06225,8.301999999999998,5.243,80.0,42.16,1.0
-0.099,0.0465,8.298999999999998,5.243,80.0,42.27,1.0
-0.077,0.031,8.297,5.241,80.0,42.31,1.0
-0.07399999999999998,0.0465,8.293,5.24,80.0,42.42,1.0
0.137,0.06225,8.288999999999998,5.24,80.0,42.54,1.0
-0.07299999999999998,0.06725,8.288,5.238,80.0,42.66,1.0
-0.055,0.0465,8.285999999999998,5.235,80.0,42.76,1.0
0.077,0.0415,8.284,5.233,80.0,42.86,1.0
0.078,0.0465,8.282,5.229,80.0,42.94,1.0
-0.071,0.0415,8.281,5.226,86.0,43.02,1.0
-0.07499999999999998,0.026,8.279,5.225,86.0,43.07,1.0
-0.069,0.05175,8.277,5.219,86.0,43.02,1.0
-0.094,0.057,8.272,5.219,86.0,42.83,1.0
-0.042,0.07249999999999998,8.268,5.219,86.0,42.64,1.0
-0.07299999999999998,0.05175,8.268,5.215,86.0,42.53,1.0
0.277,0.08799999999999998,8.266,5.212,86.0,42.42,1.0
-0.155,0.07249999999999998,8.266,5.209,86.0,42.3,1.0
-0.032,0.057,8.263999999999998,5.202,86.0,42.19,1.0
0.118,0.0465,8.263999999999998,5.198,86.0,42.15,1.0
0.097,0.06225,8.263,5.199,86.0,42.05,1.0
-0.061,0.06225,8.263,5.206,85.0,41.93,1.0
-0.056,0.06725,8.259,5.207,85.0,41.81,1.0
-0.051,0.07249999999999998,8.256999999999998,5.207,85.0,41.68,1.0
-0.077,0.05175,8.253999999999998,5.209,85.0,41.44,1.0
-0.018,0.05175,8.252,5.211,85.0,41.25,1.0
-0.063,0.057,8.249,5.211,85.0,41.15,1.0
0.321,0.1035,8.246,5.205,85.0,41.06,1.0
-0.158,0.05175,8.242,5.21,85.0,41.01,1.0
-0.013,0.0415,8.240999999999998,5.215,85.0,40.96,1.0
0.141,0.06225,8.239,5.216,85.0,40.9,1.0
0.101,0.05175,8.237,5.221,85.0,40.84,1.0
-0.058,0.06225,8.236,5.224,85.0,40.8,1.0
-0.054,0.0465,8.234,5.226,85.0,40.77,1.0
-0.053,0.0415,8.233,5.231,85.0,40.74,1.0
-0.079,0.0415,8.233,5.233,85.0,40.63,1.0
-0.08699999999999998,0.05175,8.231999999999998,5.236,85.0,40.55,1.0
-0.063,0.0465,8.231,5.24,85.0,40.56,1.0
-0.018,0.06225,8.227999999999998,5.243,85.0,40.56,1.0
0.011,0.057,8.226,5.243,85.0,40.58,1.0
0.122,0.07775,8.223,5.244,85.0,40.57,1.0
-0.044,0.0465,8.223,5.248,85.0,40.58,1.0
0.084,0.057,8.223,5.25,85.0,40.57,1.0
0.142,0.05175,8.223,5.254,85.0,40.57,1.0
-0.037,0.057,8.226,5.256,85.0,40.58,1.0
-0.079,0.03625,8.229,5.26,75.0,40.61,1.0
-0.07299999999999998,0.0415,8.237,5.263,75.0,40.63,1.0
-0.103,0.07249999999999998,8.247,5.27,75.0,40.71,1.0
-0.124,0.057,8.262,5.276,75.0,41.05,1.0
-0.107,0.0465,8.277,5.278,75.0,41.55,1.0
-0.07499999999999998,0.06225,8.295999999999998,5.281,75.0,42.0,1.0
0.026,0.03625,8.314999999999998,5.286,75.0,42.37,1.0
0.01,0.1035,8.339,5.291,75.0,42.7,1.0
-0.076,0.06725,8.364,5.29,75.0,43.09,1.0
0.044,0.06725,8.386,5.29,78.0,43.51,1.0
0.07299999999999998,0.0465,8.407,5.301,78.0,43.86,1.0
-0.08,0.0415,8.429999999999998,5.307,78.0,44.11,1.0
-0.097,0.05175,8.447,5.311,78.0,44.33,1.0
-0.092,0.0415,8.467,5.305,78.0,44.5,1.0
-0.12,0.06225,8.483,5.308,78.0,44.64,1.0
-0.059,0.057,8.497999999999998,5.308,78.0,44.76,1.0
-0.118,0.0415,8.511,5.308,78.0,44.87,1.0
0.26,0.06725,8.521,5.312,78.0,44.98,1.0
-0.176,0.07775,8.531,5.312,78.0,45.07,1.0
-0.034,0.0465,8.54,5.311,78.0,45.15,1.0
0.108,0.031,8.545999999999998,5.31,78.0,45.17,1.0
0.037,0.057,8.553,5.31,78.0,45.08,1.0
-0.08999999999999998,0.05175,8.554999999999998,5.307,86.0,44.97,1.0
-0.077,0.03625,8.557,5.307,86.0,44.83,1.0
-0.07499999999999998,0.05175,8.559,5.308,86.0,44.66,1.0
-0.095,0.05175,8.559,5.31,86.0,44.35,1.0
-0.016,0.05175,8.554999999999998,5.308,86.0,44.13,1.0
-0.1,0.0465,8.548999999999998,5.307,86.0,43.95,1.0
0.293,0.11925,8.544,5.308,86.0,43.8,1.0
-0.133,0.07775,8.542,5.308,86.0,43.64,1.0
0.002,0.0415,8.538999999999998,5.308,86.0,43.45,1.0
0.167,0.0465,8.538999999999998,5.307,86.0,43.24,1.0
0.061,0.057,8.535,5.307,86.0,43.02,1.0
-0.077,0.057,8.529999999999998,5.305,85.0,42.84,1.0
-0.064,0.05175,8.525,5.305,85.0,42.64,1.0
-0.065,0.0415,8.519999999999998,5.303,85.0,42.44,1.0
-0.08799999999999998,0.05175,8.515,5.301,85.0,42.11,1.0
-0.024,0.0465,8.509999999999998,5.3,85.0,41.87,1.0
-0.078,0.0465,8.505,5.298,85.0,41.71,1.0
0.323,0.06225,8.5,5.296,85.0,41.55,1.0
-0.169,0.06225,8.495,5.295,85.0,41.38,1.0
-0.016,0.03625,8.493999999999998,5.295,85.0,41.25,1.0
0.146,0.0415,8.493,5.294,85.0,41.14,1.0
0.111,0.0465,8.486,5.291,85.0,41.05,1.0
-0.061,0.05175,8.481,5.289,83.0,41.09,1.0
-0.061,0.057,8.473,5.29,83.0,41.16,1.0
-0.059,0.0415,8.465999999999998,5.29,83.0,41.16,1.0
-0.082,0.03625,8.458999999999998,5.29,83.0,40.95,1.0
-0.092,0.05175,8.452999999999998,5.289,83.0,40.79,1.0
-0.092,0.05175,8.448,5.289,83.0,40.73,1.0
-0.091,0.03625,8.442999999999998,5.29,83.0,40.73,1.0
-0.021,0.06225,8.441,5.29,83.0,40.72,1.0
-0.095,0.0465,8.436,5.289,83.0,40.68,1.0
0.28,0.06725,8.433,5.288,83.0,40.66,1.0
-0.098,0.057,8.428,5.286,83.0,40.64,1.0
0.008999999999999998,0.05175,8.425,5.284,83.0,40.63,1.0
0.158,0.05175,8.420999999999998,5.284,83.0,40.63,1.0
0.07299999999999998,0.05175,8.417,5.283,83.0,40.68,1.0
-0.066,0.057,8.413,5.28,67.0,40.78,1.0
-0.06,0.057,8.410999999999998,5.279,67.0,40.93,1.0
-0.072,0.0415,8.407,5.276,67.0,41.1,1.0
-0.098,0.0465,8.404999999999998,5.275,67.0,41.19,1.0
-0.109,0.0415,8.401,5.271,67.0,41.38,1.0
-0.068,0.0415,8.397999999999998,5.27,67.0,41.6,1.0
-0.094,0.026,8.396,5.268,67.0,41.81,1.0
0.232,0.06225,8.391999999999998,5.265,67.0,42.0,1.0
-0.129,0.06725,8.391999999999998,5.26,67.0,42.2,1.0
-0.042,0.03625,8.391,5.26,67.0,42.4,1.0
0.08699999999999998,0.0465,8.39,5.258,67.0,42.59,1.0
0.07499999999999998,0.031,8.388999999999998,5.256,67.0,42.78,1.0
-0.08899999999999998,0.05175,8.388,5.254,75.0,42.99,1.0
-0.099,0.05175,8.386,5.25,75.0,43.19,1.0
-0.096,0.05175,8.384999999999998,5.249,75.0,43.36,1.0
-0.117,0.0465,8.384999999999998,5.248,75.0,43.44,1.0
-0.06,0.0415,8.384,5.244,75.0,43.53,1.0
-0.1,0.0465,8.383,5.24,75.0,43.66,1.0
0.262,0.08799999999999998,8.378999999999998,5.236,75.0,43.8,1.0
-0.171,0.0985,8.375999999999998,5.235,75.0,43.92,1.0
-0.035,0.06225,8.374,5.233,75.0,43.93,1.0
0.109,0.05175,8.371,5.231,75.0,43.87,1.0
0.068,0.05175,8.368999999999998,5.23,75.0,43.75,1.0
-0.081,0.06225,8.365999999999998,5.23,85.0,43.62,1.0
-0.072,0.06225,8.362999999999998,5.224,85.0,43.48,1.0
-0.07,0.0465,8.359999999999998,5.223,85.0,43.33,1.0
-0.09300000000000001,0.0465,8.356,5.22,85.0,43.06,1.0
-0.028,0.03625,8.354,5.219,85.0,42.85,1.0
-0.07499999999999998,0.05175,8.349999999999998,5.216,85.0,42.67,1.0
0.315,0.05175,8.346,5.215,85.0,42.51,1.0
-0.165,0.057,8.343999999999998,5.213,85.0,42.37,1.0
-0.015,0.0465,8.339,5.21,85.0,42.21,1.0
0.147,0.0415,8.336,5.208,85.0,42.06,1.0
0.108,0.03625,8.333999999999998,5.209,85.0,41.88,1.0
-0.059,0.06225,8.33,5.211,85.0,41.72,1.0
-0.059,0.05175,8.326,5.211,84.0,41.59,1.0
-0.054,0.031,8.323,5.208,84.0,41.46,1.0
-0.076,0.0465,8.319,5.208,84.0,41.22,1.0
-0.068,0.03625,8.316,5.203,84.0,41.03,1.0
-0.003,0.057,8.314,5.201,84.0,40.92,1.0
-0.072,0.05175,8.309,5.201,84.0,40.84,1.0
0.21,0.09325000000000001,8.304999999999998,5.198,84.0,40.79,1.0
-0.049,0.06225,8.301999999999998,5.199,84.0,40.73,1.0
0.07,0.0465,8.298999999999998,5.199,84.0,40.67,1.0
0.179,0.057,8.297,5.198,84.0,40.62,1.0
-0.007,0.0465,8.293,5.196,84.0,40.58,1.0
-0.065,0.0465,8.291,5.194,80.0,40.58,1.0
-0.047,0.05175,8.287,5.192,80.0,40.58,1.0
-0.066,0.03625,8.284,5.192,80.0,40.52,1.0
-0.085,0.06225,8.282,5.183,80.0,40.42,1.0
-0.077,0.05175,8.279,5.181,80.0,40.41,1.0
0.0,0.07775,8.276,5.183,80.0,40.44,1.0
-0.095,0.06225,8.272,5.183,80.0,40.46,1.0
0.216,0.08799999999999998,8.269,5.182,80.0,40.48,1.0
-0.057,0.08275,8.266999999999998,5.178,80.0,40.5,1.0
0.054,0.03625,8.263,5.179,80.0,40.5,1.0
0.174,0.03625,8.262,5.176,80.0,40.51,1.0
0.008999999999999998,0.057,8.258,5.176,80.0,40.51,1.0
-0.062,0.05175,8.256,5.173,77.0,40.53,1.0
-0.043,0.03625,8.252,5.172,77.0,40.53,1.0
-0.066,0.05175,8.249,5.169,77.0,40.49,1.0
-0.08599999999999998,0.0415,8.247,5.166,77.0,40.4,1.0
-0.08999999999999998,0.0465,8.243,5.166,77.0,40.4,1.0
-0.046,0.06225,8.239,5.166,77.0,40.45,1.0
-0.044,0.05175,8.237,5.163,77.0,40.54,1.0
0.201,0.05175,8.234,5.162,77.0,40.63,1.0
-0.07399999999999998,0.06225,8.231999999999998,5.157,77.0,40.75,1.0
-0.037,0.0465,8.229,5.152,77.0,40.88,1.0
0.099,0.057,8.227,5.151,77.0,41.05,1.0
0.114,0.03625,8.223,5.149,77.0,41.23,1.0
-0.058,0.05175,8.221,5.147,77.0,41.45,1.0
-0.07299999999999998,0.07249999999999998,8.218,5.148,73.0,41.65,1.0
-0.067,0.03625,8.215999999999998,5.148,73.0,41.85,1.0
-0.094,0.03625,8.214,5.147,73.0,41.94,1.0
-0.102,0.05175,8.211,5.144,73.0,42.05,1.0
-0.018,0.057,8.207,5.142,73.0,42.23,1.0
-0.119,0.05175,8.205,5.141,73.0,42.42,1.0
0.237,0.1035,8.202,5.141,73.0,42.61,1.0
-0.104,0.03625,8.199999999999998,5.139,73.0,42.78,1.0
0.007,0.031,8.195999999999998,5.138,73.0,42.93,1.0
0.129,0.031,8.194,5.136,73.0,43.07,1.0
0.014,0.03625,8.192,5.134,73.0,43.2,1.0
-0.083,0.0415,8.189,5.131,80.0,43.37,1.0
-0.061,0.0465,8.186,5.126,80.0,43.51,1.0
-0.072,0.05175,8.184,5.128,80.0,43.61,1.0
-0.08999999999999998,0.07249999999999998,8.184,5.128,80.0,43.62,1.0
-0.016,0.0415,8.179999999999998,5.126,80.0,43.66,1.0
-0.085,0.0465,8.176999999999998,5.124,80.0,43.63,1.0
0.294,0.06725,8.175,5.127,80.0,43.56,1.0
-0.13,0.05175,8.170999999999998,5.126,80.0,43.46,1.0
0.01,0.0465,8.169,5.127,80.0,43.3,1.0
0.162,0.057,8.167,5.128,80.0,43.15,1.0
0.08,0.0415,8.165,5.128,80.0,42.97,1.0
-0.053,0.0465,8.162,5.129,83.0,42.82,1.0
-0.038,0.0465,8.16,5.131,83.0,42.67,1.0
-0.035,0.0465,8.157,5.131,83.0,42.5,1.0
-0.06,0.0465,8.156,5.132,83.0,42.2,1.0
-0.027,0.0465,8.154,5.133,83.0,41.98,1.0
-0.014,0.057,8.151,5.133,83.0,41.82,1.0
0.139,0.0465,8.149,5.134,83.0,41.7,1.0
0.051,0.06225,8.146,5.133,83.0,41.59,1.0
-0.013,0.057,8.144,5.134,83.0,41.45,1.0
0.13,0.0465,8.141999999999998,5.134,83.0,41.33,1.0
0.173,0.0415,8.141,5.133,83.0,41.22,1.0
-0.02,0.03625,8.138999999999998,5.133,83.0,41.14,1.0
-0.044,0.057,8.137,5.133,81.0,41.08,1.0
-0.031,0.0415,8.136,5.131,81.0,41.01,1.0
-0.053,0.031,8.134,5.129,81.0,40.86,1.0
-0.067,0.03625,8.131999999999998,5.128,81.0,40.73,1.0
0.011,0.0465,8.13,5.125,81.0,40.69,1.0
-0.065,0.06225,8.128,5.124,81.0,40.67,1.0
0.309,0.0985,8.124,5.122,81.0,40.68,1.0
-0.118,0.06225,8.122,5.121,81.0,40.67,1.0
0.019,0.0465,8.12,5.117,81.0,40.66,1.0
0.178,0.057,8.118999999999998,5.116,81.0,40.63,1.0
0.103,0.06725,8.117,5.115,81.0,40.62,1.0
-0.045,0.05175,8.114,5.114,80.0,40.62,1.0
-0.036,0.0415,8.112999999999998,5.11,80.0,40.62,1.0
-0.041,0.0465,8.109999999999998,5.106,80.0,40.6,1.0
-0.068,0.057,8.108,5.106,80.0,40.49,1.0
-0.078,0.0415,8.105,5.104,80.0,40.44,1.0
-0.07399999999999998,0.03625,8.102999999999998,5.1,80.0,40.45,1.0
0.002,0.06225,8.099,5.099,80.0,40.46,1.0
-0.098,0.05175,8.096999999999998,5.096,80.0,40.5,1.0
0.23,0.07249999999999998,8.095,5.095,80.0,40.51,1.0
-0.059,0.031,8.093,5.092,80.0,40.57,1.0
0.04,0.0415,8.09,5.091,80.0,40.66,1.0
0.164,0.0415,8.088,5.091,80.0,40.77,1.0
0.011,0.0465,8.085,5.087,80.0,40.93,1.0
-0.076,0.0465,8.083999999999998,5.084,72.0,41.1,1.0
-0.059,0.0415,8.082,5.084,72.0,41.27,1.0
-0.081,0.0415,8.079,5.082,72.0,41.4,1.0
-0.105,0.057,8.077999999999998,5.081,72.0,41.45,1.0
-0.114,0.0465,8.074,5.077,72.0,41.59,1.0
-0.079,0.06225,8.073,5.077,72.0,41.76,1.0
-0.063,0.057,8.069,5.077,72.0,41.96,1.0
0.144,0.07249999999999998,8.067,5.075,72.0,42.12,1.0
-0.048,0.06225,8.064,5.076,72.0,42.28,1.0
-0.048,0.0415,8.061999999999998,5.074,72.0,42.43,1.0
0.084,0.0465,8.06,5.074,72.0,42.57,1.0
0.107,0.05175,8.058,5.072,72.0,42.71,1.0
-0.061,0.0415,8.054999999999998,5.07,72.0,42.89,1.0
-0.08,0.05175,8.053,5.069,73.0,43.05,1.0
-0.069,0.06725,8.05,5.069,73.0,43.19,1.0
-0.091,0.057,8.048,5.067,73.0,43.23,1.0
-0.091,0.031,8.045,5.066,73.0,43.28,1.0
-0.018,0.03625,8.043,5.066,73.0,43.37,1.0
-0.101,0.05175,8.04,5.064,73.0,43.45,1.0
0.22,0.08799999999999998,8.038,5.062,73.0,43.43,1.0
-0.057,0.06225,8.037,5.06,73.0,43.35,1.0
0.058,0.0415,8.035,5.059,73.0,43.2,1.0
0.167,0.05175,8.031,5.059,73.0,43.04,1.0
0.0,0.057,8.028,5.056,73.0,42.89,1.0
-0.065,0.03625,8.026,5.052,82.0,42.75,1.0
-0.043,0.05175,8.022999999999998,5.05,82.0,42.58,1.0
-0.059,0.0465,8.022,5.047,82.0,42.37,1.0
-0.072,0.05175,8.019999999999998,5.046,82.0,42.11,1.0
-0.07399999999999998,0.0465,8.018,5.042,82.0,41.94,1.0
0.004,0.06725,8.016,5.041,82.0,41.81,1.0
-0.062,0.05175,8.013,5.041,82.0,41.69,1.0
0.334,0.0985,8.012,5.037,82.0,41.57,1.0
-0.115,0.06225,8.009999999999998,5.038,82.0,41.47,1.0
0.023,0.0465,8.006999999999998,5.035,82.0,41.38,1.0
0.193,0.05175,8.006,5.032,82.0,41.27,1.0
0.123,0.0415,8.002,5.033,82.0,41.18,1.0
-0.034,0.0465,8.0,5.033,82.0,41.1,1.0
-0.029,0.0415,8.0,5.032,75.0,41.02,1.0
-0.026,0.0465,7.996,5.029,75.0,40.96,1.0
-0.05,0.057,7.993,5.027,75.0,40.78,1.0
-0.062,0.05175,7.992,5.028,75.0,40.67,1.0
-0.037,0.0465,7.99,5.025,75.0,40.64,1.0
0.002,0.0465,7.985999999999998,5.022,75.0,40.63,1.0
0.03,0.0465,7.982999999999999,5.024,75.0,40.62,1.0
0.153,0.08275,7.982,5.022,75.0,40.61,1.0
-0.022,0.0465,7.98,5.019,75.0,40.57,1.0
0.111,0.05175,7.977,5.017,75.0,40.56,1.0
0.195,0.06725,7.976,5.017,75.0,40.54,1.0
0.001,0.0465,7.973,5.015,75.0,40.56,1.0
-0.041,0.031,7.972,5.012,74.0,40.57,1.0
-0.027,0.0415,7.969999999999998,5.012,74.0,40.58,1.0
-0.049,0.06225,7.968,5.012,74.0,40.53,1.0
-0.066,0.03625,7.966999999999999,5.01,74.0,40.43,1.0
-0.07,0.0415,7.965,5.008,74.0,40.42,1.0
-0.069,0.0465,7.961999999999998,5.004,74.0,40.44,1.0
0.01,0.06225,7.958,5.004,74.0,40.46,1.0
-0.069,0.0465,7.957,5.004,74.0,40.46,1.0
0.281,0.09325000000000001,7.955,5.003,74.0,40.48,1.0
-0.085,0.06725,7.952,5.002,74.0,40.47,1.0
0.024,0.031,7.95,4.999,74.0,40.5,1.0
0.177,0.06725,7.948,4.999,74.0,40.55,1.0
0.085,0.06225,7.945,4.999,74.0,40.66,1.0
-0.056,0.0465,7.944,4.999,68.0,40.81,1.0
-0.048,0.05175,7.942999999999999,4.998,68.0,40.93,1.0
-0.06,0.06725,7.941,4.993,68.0,41.05,1.0
-0.085,0.0465,7.939,4.993,68.0,41.06,1.0
-0.096,0.05175,7.936,4.993,68.0,41.17,1.0
-0.07299999999999998,0.06225,7.934,4.988,68.0,41.33,1.0
-0.037,0.0465,7.931,4.989,68.0,41.51,1.0
0.032,0.07249999999999998,7.929,4.989,68.0,41.66,1.0
0.069,0.08275,7.926,4.988,68.0,41.81,1.0
-0.055,0.0465,7.924,4.984,68.0,41.95,1.0
0.07299999999999998,0.03625,7.921,4.984,75.0,42.08,1.0
0.128,0.07249999999999998,7.92,4.984,75.0,42.22,1.0
-0.049,0.06725,7.918,4.984,75.0,42.4,1.0
-0.085,0.057,7.915,4.98,75.0,42.58,1.0
-0.077,0.0465,7.913,4.979,75.0,42.72,1.0
-0.104,0.05175,7.91,4.977,75.0,42.8,1.0
-0.08799999999999998,0.0415,7.909,4.975,75.0,42.87,1.0
-0.056,0.0415,7.905999999999999,4.973,75.0,42.98,1.0
0.014,0.06225,7.904,4.973,75.0,43.12,1.0
0.07,0.07775,7.901,4.972,75.0,43.25,1.0
-0.06,0.06225,7.899,4.969,75.0,43.34,1.0
0.07399999999999998,0.06225,7.896,4.969,84.0,43.37,1.0
0.121,0.06225,7.894,4.967,84.0,43.3,1.0
-0.05,0.03625,7.892999999999998,4.968,84.0,43.19,1.0
-0.07499999999999998,0.03625,7.889999999999999,4.964,84.0,43.08,1.0
-0.065,0.06225,7.888,4.963,84.0,42.95,1.0
-0.08699999999999998,0.06725,7.884999999999998,4.963,84.0,42.71,1.0
-0.07399999999999998,0.057,7.884,4.96,84.0,42.46,1.0
-0.031,0.0465,7.881,4.959,84.0,42.27,1.0
-0.019,0.05175,7.878999999999999,4.958,84.0,42.1,1.0
0.138,0.06225,7.876,4.958,84.0,41.98,1.0
-0.056,0.05175,7.875,4.953,84.0,41.84,1.0
0.079,0.06225,7.873999999999999,4.951,84.0,41.67,1.0
0.164,0.0465,7.871,4.953,84.0,41.51,1.0
-0.032,0.0415,7.87,4.952,84.0,41.37,1.0
-0.07399999999999998,0.07249999999999998,7.868,4.95,83.0,41.3,1.0
-0.057,0.0465,7.865,4.95,83.0,41.18,1.0
-0.078,0.0415,7.864,4.947,83.0,41.01,1.0
-0.07,0.05175,7.862,4.951,83.0,40.8,1.0
-0.017,0.05175,7.859,4.948,83.0,40.74,1.0
-0.048,0.06225,7.857,4.947,83.0,40.69,1.0
0.175,0.09325000000000001,7.854,4.946,83.0,40.66,1.0
-0.054,0.0465,7.852999999999998,4.945,83.0,40.62,1.0
0.07399999999999998,0.0415,7.851,4.943,83.0,40.58,1.0
0.169,0.03625,7.848,4.945,83.0,40.54,1.0
-0.025,0.03625,7.847,4.945,83.0,40.52,1.0
-0.072,0.03625,7.846,4.941,84.0,40.52,1.0
-0.059,0.0415,7.843,4.94,84.0,40.51,1.0
-0.081,0.0415,7.841,4.941,84.0,40.44,1.0
-0.096,0.0415,7.839,4.942,84.0,40.32,1.0
-0.101,0.0415,7.836999999999998,4.937,84.0,40.32,1.0
-0.028,0.0415,7.833999999999999,4.936,84.0,40.34,1.0
-0.08699999999999998,0.05175,7.832,4.936,84.0,40.41,1.0
0.286,0.07775,7.831,4.933,84.0,40.46,1.0
-0.156,0.07249999999999998,7.828999999999998,4.932,84.0,40.55,1.0
-0.019,0.06225,7.827,4.932,84.0,40.65,1.0
0.13,0.06725,7.825999999999999,4.932,84.0,40.77,1.0
0.084,0.06225,7.824,4.931,84.0,40.91,1.0
-0.072,0.0415,7.822,4.928,73.0,41.06,1.0
-0.067,0.06225,7.820999999999999,4.925,73.0,41.23,1.0
-0.072,0.0415,7.817999999999999,4.925,73.0,41.36,1.0
-0.099,0.0465,7.816,4.923,73.0,41.39,1.0
-0.11,0.0415,7.814,4.922,73.0,41.5,1.0
-0.029,0.05175,7.812,4.92,73.0,41.66,1.0
-0.122,0.057,7.808,4.921,73.0,41.83,1.0
0.232,0.09325000000000001,7.806,4.917,73.0,41.98,1.0
-0.125,0.06225,7.804,4.917,73.0,42.13,1.0
-0.006,0.06725,7.801999999999999,4.917,73.0,42.25,1.0
0.128,0.07249999999999998,7.801,4.917,73.0,42.38,1.0
0.021,0.0415,7.798,4.913,73.0,42.53,1.0
-0.092,0.0465,7.796,4.912,79.0,42.71,1.0
-0.077,0.05175,7.793999999999999,4.911,79.0,42.86,1.0
-0.08699999999999998,0.0465,7.792,4.908,79.0,42.95,1.0
-0.108,0.05175,7.791,4.905,79.0,42.96,1.0
-0.081,0.05175,7.788,4.905,79.0,43.03,1.0
-0.049,0.03625,7.785999999999999,4.905,79.0,43.1,1.0
0.036,0.07775,7.783,4.903,79.0,43.12,1.0
0.072,0.08799999999999998,7.782,4.901,79.0,43.04,1.0
-0.049,0.0415,7.777999999999999,4.901,79.0,42.94,1.0
0.09300000000000001,0.05175,7.776,4.902,79.0,42.81,1.0
0.004,0.0415,7.775,4.899,79.0,42.65,1.0
-0.056,0.0415,7.772,4.897,80.0,42.53,1.0
-0.057,0.06725,7.771,4.895,80.0,42.41,1.0
-0.039,0.06225,7.769,4.896,80.0,42.26,1.0
-0.063,0.03625,7.767,4.892,80.0,42.03,1.0
-0.078,0.03625,7.764,4.892,80.0,41.64,1.0
-0.081,0.0415,7.764,4.892,80.0,41.62,1.0
-0.023,0.05175,7.761,4.891,80.0,41.48,1.0
-0.049,0.03625,7.759,4.887,80.0,41.36,1.0
0.328,0.057,7.756999999999999,4.885,80.0,41.26,1.0
-0.135,0.07775,7.756,4.882,80.0,41.15,1.0
-0.007,0.0415,7.753999999999999,4.885,80.0,41.05,1.0
0.156,0.031,7.751,4.882,80.0,40.94,1.0
0.156,0.057,7.751,4.882,80.0,40.87,1.0
-0.038,0.06725,7.748999999999999,4.882,80.0,40.83,1.0
-0.048,0.0415,7.746,4.88,72.0,40.78,1.0
-0.037,0.0465,7.743999999999998,4.878,72.0,40.73,1.0
-0.063,0.0415,7.740999999999999,4.878,72.0,40.57,1.0
-0.07399999999999998,0.06725,7.74,4.878,72.0,40.47,1.0
-0.077,0.0465,7.737,4.876,72.0,40.45,1.0
-0.066,0.06725,7.735999999999998,4.875,72.0,40.44,1.0
0.005,0.07775,7.734,4.875,72.0,40.44,1.0
-0.07299999999999998,0.057,7.731,4.872,72.0,40.42,1.0
0.248,0.09325000000000001,7.73,4.873,72.0,40.41,1.0
-0.04,0.03625,7.729,4.873,72.0,40.41,1.0
0.07,0.0415,7.724999999999999,4.869,72.0,40.4,1.0
0.207,0.057,7.724,4.87,72.0,40.4,1.0
0.033,0.057,7.721,4.87,72.0,40.41,1.0
-0.056,0.057,7.719999999999998,4.87,69.0,40.44,1.0
-0.038,0.0465,7.719,4.867,69.0,40.45,1.0
-0.053,0.03625,7.716,4.867,69.0,40.4,1.0
