ECG-mV,EMG-mV,foot GSR-mV,hand GSR-mV,HR-bpm,RESP-mV,Stress
0.004,0.29525,6.165,5.67,76.0,48.71,1.0
0.139,0.02325,6.197,5.704,76.0,48.87,1.0
0.262,0.28225,6.227,5.74,76.0,48.98,1.0
-0.048,0.422125,6.259,5.776,76.0,48.94,1.0
-0.118,0.32625,6.291,5.811,74.0,48.94,1.0
-0.109,0.25375,6.323,5.848,74.0,48.86,1.0
-0.078,0.119125,6.356,5.887,74.0,48.7,1.0
-0.072,0.202,6.388,5.926,74.0,48.55,1.0
-0.134,0.29525,6.416,5.971,74.0,48.45,1.0
0.296,0.284875,6.446,6.027,74.0,48.36,1.0
-0.135,0.303,6.472,6.082,74.0,48.33,1.0
0.006,0.119125,6.497,6.131,74.0,48.35,1.0
0.13,0.16575,6.521,6.181,74.0,48.32,1.0
0.298,0.160625,6.543,6.235,74.0,48.35,1.0
0.057,0.26675,6.563,6.288,74.0,48.47,1.0
-0.078,0.414375,6.583,6.323,81.0,48.66,1.0
-0.062,0.277125,6.603,6.353,81.0,48.86,1.0
-0.055,0.163125,6.62,6.386,81.0,48.91,1.0
-0.01,0.25375,6.64,6.413,81.0,48.87,1.0
-0.095,0.292625,6.657,6.442,81.0,48.89,1.0
0.053,0.227875,6.677,6.459,81.0,48.9,1.0
0.128,0.36775,6.695,6.473,81.0,48.89,1.0
-0.016,0.038875,6.712,6.489,81.0,48.84,1.0
0.07,0.02325,6.728,6.498,81.0,48.8,1.0
0.233,0.025875,6.743,6.509,81.0,48.84,1.0
0.186,0.196875,6.756,6.522,81.0,48.9,1.0
-0.072,0.3315,6.766,6.528,81.0,48.9,1.0
-0.079,0.25375,6.778,6.524,81.0,48.87,1.0
-0.078,0.199375,6.786,6.518,81.0,48.83,1.0
-0.09300000000000001,0.271875,6.793,6.51,81.0,48.76,1.0
-0.099,0.163125,6.798,6.494,81.0,48.78,1.0
-0.038,0.114,6.799,6.479,81.0,48.85,1.0
-0.084,0.2745,6.802,6.463,81.0,49.0,1.0
-0.105,0.328875,6.802,6.445,81.0,49.15,1.0
0.286,0.25125,6.799,6.426,81.0,49.28,1.0
-0.044,0.27975,6.795,6.405,81.0,49.46,1.0
0.042,0.292625,6.793,6.38,81.0,49.64,1.0
0.172,0.155375,6.786,6.355,81.0,49.83,1.0
0.313,0.2435,6.78,6.333,81.0,50.02,1.0
0.048,0.362625,6.773,6.308,81.0,50.17,1.0
-0.045,0.3885,6.764,6.284,69.0,50.33,1.0
-0.042,0.3755,6.754,6.263,69.0,50.47,1.0
-0.054,0.25125,6.744,6.241,69.0,50.54,1.0
-0.063,0.25125,6.733,6.22,69.0,50.64,1.0
-0.04,0.018125,6.721,6.2,69.0,50.81,1.0
-0.015,0.25125,6.709,6.18,69.0,51.01,1.0
-0.076,0.25375,6.697,6.163,69.0,51.2,1.0
0.278,0.269375,6.683,6.144,69.0,51.29,1.0
-0.001,0.313375,6.671,6.128,69.0,51.38,1.0
0.038,0.155375,6.658,6.111,69.0,51.49,1.0
0.137,0.297875,6.646,6.094,69.0,51.6,1.0
0.295,0.199375,6.633,6.079,69.0,51.71,1.0
0.191,0.25125,6.62,6.063,69.0,51.79,1.0
-0.03,0.378125,6.607,6.047,69.0,51.88,1.0
-0.043,0.25375,6.595,6.034,69.0,51.94,1.0
-0.053,0.199375,6.582,6.018,69.0,51.9,1.0
-0.065,0.305625,6.57,6.005,69.0,51.84,1.0
-0.058,0.2745,6.557,5.992,69.0,51.79,1.0
0.004,0.271875,6.546,5.978,69.0,51.75,1.0
-0.063,0.277125,6.535,5.966,69.0,51.74,1.0
-0.039,0.277125,6.524,5.953,69.0,51.67,1.0
0.311,0.292625,6.513,5.941,69.0,51.56,1.0
0.024,0.248625,6.503,5.93,69.0,51.48,1.0
0.1,0.114,6.493,5.919,69.0,51.42,1.0
0.236,0.313375,6.482,5.909,69.0,51.35,1.0
0.28,0.22525,6.473,5.896,69.0,51.27,1.0
-0.013,0.31075,6.463,5.886,69.0,51.14,1.0
-0.049,0.1165,6.453,5.876,69.0,50.98,1.0
-0.043,0.3445,6.443,5.866,69.0,50.79,1.0
-0.055,0.303,6.435,5.856,69.0,50.54,1.0
-0.067,0.292625,6.426,5.846,69.0,50.34,1.0
-0.07,0.22525,6.418,5.836,69.0,50.19,1.0
-0.038,0.199375,6.41,5.829,69.0,50.08,1.0
-0.043,0.199375,6.401,5.819,69.0,49.95,1.0
-0.092,0.227875,6.393,5.812,69.0,49.81,1.0
0.364,0.196875,6.386,5.803,69.0,49.67,1.0
-0.096,0.300375,6.378,5.794,69.0,49.57,1.0
0.038,0.297875,6.371,5.787,69.0,49.49,1.0
0.154,0.362625,6.364,5.778,69.0,49.4,1.0
0.325,0.3885,6.358,5.772,69.0,49.29,1.0
0.143,0.378125,6.35,5.764,69.0,49.2,1.0
-0.045,0.303,6.343,5.757,64.0,49.09,1.0
-0.045,0.277125,6.338,5.749,64.0,49.0,1.0
-0.053,0.36775,6.33,5.744,64.0,48.82,1.0
-0.068,0.409125,6.324,5.737,64.0,48.67,1.0
-0.07399999999999998,0.372875,6.318,5.73,64.0,48.61,1.0
-0.077,0.3755,6.313,5.724,64.0,48.57,1.0
-0.037,0.292625,6.305,5.716,64.0,48.56,1.0
-0.056,0.22525,6.3,5.711,64.0,48.51,1.0
-0.08799999999999998,0.25375,6.295,5.704,64.0,48.46,1.0
0.343,0.26675,6.288,5.697,64.0,48.45,1.0
-0.076,0.349625,6.283,5.691,64.0,48.45,1.0
0.048,0.25375,6.278,5.686,64.0,48.47,1.0
0.166,0.349625,6.273,5.679,64.0,48.48,1.0
0.332,0.1165,6.266,5.674,64.0,48.47,1.0
0.121,0.328875,6.262,5.667,64.0,48.47,1.0
-0.044,0.199375,6.256,5.661,62.0,48.47,1.0
-0.042,0.199375,6.251,5.657,62.0,48.44,1.0
-0.057,0.271875,6.248,5.652,62.0,48.36,1.0
-0.069,0.29525,6.243,5.647,62.0,48.31,1.0
-0.078,0.269375,6.238,5.639,62.0,48.31,1.0
-0.071,0.196875,6.233,5.634,62.0,48.32,1.0
-0.058,0.277125,6.228,5.629,62.0,48.36,1.0
-0.031,0.2305,6.223,5.624,62.0,48.36,1.0
-0.092,0.25375,6.218,5.617,62.0,48.35,1.0
0.191,0.271875,6.213,5.612,62.0,48.36,1.0
0.007,0.328875,6.211,5.607,62.0,48.4,1.0
-0.006,0.271875,6.206,5.602,62.0,48.42,1.0
0.085,0.1165,6.201,5.597,62.0,48.43,1.0
0.253,0.02075,6.196,5.592,62.0,48.44,1.0
0.193,0.305625,6.193,5.587,62.0,48.44,1.0
-0.072,0.292625,6.188,5.582,60.0,48.43,1.0
-0.08799999999999998,0.163125,6.184,5.577,60.0,48.44,1.0
-0.098,0.32625,6.179,5.572,60.0,48.45,1.0
-0.121,0.199375,6.175,5.567,60.0,48.47,1.0
-0.134,0.199375,6.171,5.562,60.0,48.57,1.0
-0.141,0.02325,6.166,5.557,60.0,48.73,1.0
-0.117,0.292625,6.161,5.552,60.0,48.92,1.0
-0.119,0.29,6.156,5.547,60.0,49.08,1.0
-0.162,0.378125,6.154,5.542,60.0,49.22,1.0
0.257,0.32625,6.149,5.537,60.0,49.4,1.0
-0.175,0.316,6.145,5.532,60.0,49.62,1.0
-0.05,0.191625,6.141,5.529,60.0,49.82,1.0
0.175,0.0155,6.136,5.525,63.0,50.0,1.0
0.216,0.0155,6.134,5.52,63.0,50.18,1.0
0.008,0.38075,6.129,5.515,63.0,50.35,1.0
-0.17,0.303,6.125,5.51,63.0,50.52,1.0
-0.175,0.119125,6.121,5.507,63.0,50.68,1.0
-0.186,0.158,6.114,5.498,63.0,50.86,1.0
-0.201,0.3885,6.113,5.497,63.0,50.87,1.0
-0.197,0.316,6.109,5.494,63.0,51.0,1.0
-0.146,0.163125,6.105,5.49,63.0,51.18,1.0
-0.191,0.1165,6.101,5.485,63.0,51.33,1.0
-0.204,0.26675,6.098,5.48,63.0,51.44,1.0
0.177,0.297875,6.094,5.478,63.0,51.53,1.0
-0.121,0.25375,6.091,5.473,63.0,51.6,1.0
-0.045,0.041375,6.087,5.468,63.0,51.7,1.0
0.092,0.32375,6.082,5.465,68.0,51.78,1.0
0.181,0.328875,6.079,5.46,68.0,51.86,1.0
-0.12,0.31075,6.074,5.458,68.0,51.9,1.0
-0.182,0.32375,6.072,5.453,68.0,51.95,1.0
-0.181,0.25375,6.068,5.449,68.0,51.96,1.0
-0.189,0.163125,6.064,5.444,68.0,51.94,1.0
-0.19,0.2305,6.061,5.44,68.0,51.91,1.0
-0.129,0.564625,6.057,5.437,68.0,51.91,1.0
-0.187,0.3185,6.053,5.433,68.0,51.94,1.0
-0.203,0.158,6.049,5.429,68.0,51.93,1.0
0.201,0.29,6.046,5.425,68.0,51.87,1.0
-0.077,0.336625,6.042,5.423,68.0,51.77,1.0
0.031,0.163125,6.039,5.418,68.0,51.57,1.0
0.173,0.031125,6.037,5.413,71.0,51.31,1.0
0.275,0.1165,6.032,5.41,71.0,51.1,1.0
-0.004,0.3315,6.029,5.405,71.0,50.95,1.0
-0.068,0.22525,6.026,5.402,71.0,50.83,1.0
-0.053,0.38075,6.022,5.399,71.0,50.53,1.0
-0.049,0.3445,6.019,5.397,71.0,50.11,1.0
-0.08999999999999998,0.246,6.016,5.393,71.0,50.01,1.0
-0.037,0.2745,6.012,5.391,71.0,49.76,1.0
-0.045,0.3315,6.009,5.387,71.0,49.33,1.0
-0.08999999999999998,0.297875,6.005,5.385,71.0,48.85,1.0
0.326,0.2745,6.002,5.381,71.0,48.47,1.0
-0.06,0.391,5.999,5.377,71.0,48.0,1.0
0.021,0.33925,5.996,5.373,71.0,47.67,1.0
0.148,0.308125,5.992,5.37,71.0,47.57,1.0
0.3,0.3445,5.99,5.367,71.0,47.55,1.0
0.043,0.357375,5.986,5.365,71.0,47.69,1.0
-0.077,0.269375,5.984,5.363,70.0,47.82,1.0
-0.076,0.119125,5.98,5.361,70.0,47.89,1.0
-0.08,0.41175,5.977,5.358,70.0,47.77,1.0
-0.056,0.38075,5.975,5.353,70.0,47.52,1.0
-0.031,0.3315,5.971,5.351,70.0,47.59,1.0
-0.101,0.22525,5.967,5.346,70.0,47.72,1.0
0.338,0.2875,5.965,5.342,70.0,47.84,1.0
-0.115,0.300375,5.962,5.338,70.0,47.87,1.0
0.023,0.256375,5.96,5.335,70.0,47.84,1.0
0.136,0.248625,5.957,5.333,70.0,47.93,1.0
0.315,0.16575,5.955,5.332,70.0,48.03,1.0
0.115,0.328875,5.951,5.332,70.0,48.02,1.0
-0.061,0.336625,5.95,5.332,76.0,48.02,1.0
-0.056,0.36,5.946,5.335,76.0,48.08,1.0
-0.064,0.31075,5.944,5.338,76.0,48.09,1.0
-0.08899999999999998,0.199375,5.941,5.343,76.0,48.2,1.0
-0.054,0.119125,5.94,5.349,76.0,48.23,1.0
-0.079,0.277125,5.937,5.357,76.0,48.25,1.0
-0.116,0.25125,5.936,5.369,76.0,48.31,1.0
0.262,0.32625,5.936,5.383,76.0,48.36,1.0
-0.083,0.38075,5.936,5.402,76.0,48.29,1.0
0.001,0.199375,5.937,5.422,76.0,48.17,1.0
0.127,0.372875,5.94,5.446,76.0,47.9,1.0
0.289,0.119125,5.942,5.475,76.0,47.53,1.0
0.002,0.160625,5.947,5.506,76.0,47.31,1.0
-0.096,0.19425,5.952,5.54,72.0,47.32,1.0
-0.083,0.119125,5.961,5.577,72.0,47.32,1.0
-0.08999999999999998,0.199375,5.968,5.617,72.0,47.12,1.0
-0.032,0.385875,5.981,5.664,72.0,46.92,1.0
-0.105,0.03625,5.993,5.714,72.0,46.64,1.0
-0.117,0.3445,6.007,5.771,72.0,46.55,1.0
0.226,0.271875,6.026,5.823,72.0,46.61,1.0
-0.031,0.119125,6.043,5.875,72.0,46.55,1.0
0.044,0.227875,6.063,5.932,72.0,46.57,1.0
0.202,0.1165,6.084,5.99,72.0,46.81,1.0
0.259,0.248625,6.106,6.046,72.0,47.35,1.0
-0.041,0.442875,6.129,6.106,72.0,47.82,1.0
-0.082,0.370375,6.154,6.162,79.0,47.93,1.0
-0.084,0.435125,6.179,6.215,79.0,47.84,1.0
-0.042,0.1165,6.203,6.268,79.0,47.73,1.0
-0.08699999999999998,0.261625,6.229,6.313,79.0,47.73,1.0
-0.132,0.36775,6.256,6.361,79.0,47.76,1.0
0.23,0.2745,6.283,6.408,79.0,47.79,1.0
-0.062,0.160625,6.309,6.451,79.0,47.8,1.0
0.012,0.163125,6.336,6.492,79.0,47.83,1.0
0.152,0.163125,6.363,6.534,79.0,47.87,1.0
0.255,0.29,6.39,6.576,79.0,47.93,1.0
-0.043,0.357375,6.415,6.603,79.0,47.99,1.0
-0.108,0.33925,6.439,6.621,82.0,48.02,1.0
-0.107,0.29525,6.461,6.634,82.0,48.01,1.0
-0.07,0.248625,6.481,6.644,82.0,47.95,1.0
-0.111,0.3445,6.501,6.651,82.0,47.92,1.0
-0.159,0.26675,6.519,6.652,82.0,47.96,1.0
0.204,0.233125,6.534,6.651,82.0,48.0,1.0
-0.104,0.202,6.549,6.644,82.0,48.03,1.0
-0.023,0.25375,6.56,6.637,82.0,48.03,1.0
0.111,0.16575,6.57,6.627,84.0,48.03,1.0
0.225,0.2435,6.579,6.614,84.0,48.08,1.0
-0.063,0.414375,6.584,6.601,84.0,48.1,1.0
-0.134,0.25375,6.588,6.585,84.0,48.13,1.0
-0.133,0.163125,6.59,6.568,84.0,48.15,1.0
-0.148,0.202,6.59,6.55,84.0,48.12,1.0
-0.155,0.196875,6.589,6.528,84.0,48.12,1.0
-0.08999999999999998,0.22525,6.585,6.508,84.0,48.21,1.0
-0.155,0.22525,6.581,6.489,84.0,48.34,1.0
-0.173,0.196875,6.574,6.473,84.0,48.46,1.0
0.194,0.233125,6.567,6.456,84.0,48.58,1.0
-0.09300000000000001,0.29,6.56,6.439,84.0,48.7,1.0
-0.018,0.2745,6.551,6.422,84.0,48.84,1.0
0.121,0.163125,6.541,6.406,72.0,49.0,1.0
0.212,0.271875,6.533,6.387,72.0,49.16,1.0
-0.07399999999999998,0.406625,6.523,6.369,72.0,49.28,1.0
-0.125,0.269375,6.51,6.352,72.0,49.39,1.0
-0.121,0.227875,6.5,6.334,72.0,49.47,1.0
-0.133,0.313375,6.49,6.315,72.0,49.49,1.0
-0.137,0.025875,6.479,6.297,72.0,49.58,1.0
-0.135,0.196875,6.468,6.278,72.0,49.72,1.0
-0.085,0.02075,6.455,6.263,72.0,49.9,1.0
-0.105,0.313375,6.446,6.247,72.0,50.03,1.0
-0.134,0.191625,6.433,6.233,72.0,50.11,1.0
0.269,0.303,6.423,6.218,72.0,50.22,1.0
-0.1,0.370375,6.411,6.203,72.0,50.37,1.0
0.015,0.378125,6.4,6.189,72.0,50.52,1.0
0.136,0.277125,6.39,6.18,72.0,50.65,1.0
0.274,0.2745,6.378,6.169,72.0,50.77,1.0
0.045,0.362625,6.368,6.156,72.0,50.87,1.0
-0.065,0.02075,6.359,6.145,65.0,50.93,1.0
-0.065,0.25375,6.349,6.132,65.0,50.97,1.0
-0.076,0.31075,6.339,6.12,65.0,50.97,1.0
-0.078,0.300375,6.329,6.109,65.0,50.97,1.0
-0.07,0.158,6.319,6.096,65.0,51.01,1.0
-0.011,0.19425,6.309,6.085,65.0,51.03,1.0
-0.085,0.3885,6.301,6.075,65.0,51.06,1.0
-0.01,0.284875,6.291,6.064,65.0,50.99,1.0
0.23,0.313375,6.284,6.053,65.0,50.91,1.0
0.01,0.2305,6.276,6.043,65.0,50.86,1.0
0.097,0.227875,6.268,6.034,65.0,50.86,1.0
0.247,0.163125,6.259,6.025,65.0,50.85,1.0
0.248,0.246,6.253,6.015,65.0,50.81,1.0
-0.025,0.391,6.246,6.007,65.0,50.76,1.0
-0.042,0.35475,6.238,5.998,68.0,50.68,1.0
-0.039,0.32625,6.232,5.991,68.0,50.58,1.0
-0.047,0.2745,6.224,5.982,68.0,50.43,1.0
-0.05,0.196875,6.218,5.975,68.0,50.31,1.0
-0.052,0.277125,6.211,5.966,68.0,50.21,1.0
-0.036,0.25125,6.204,5.958,68.0,50.15,1.0
-0.007,0.25125,6.198,5.951,68.0,50.06,1.0
-0.061,0.29525,6.192,5.943,68.0,49.93,1.0
0.266,0.292625,6.186,5.936,68.0,49.79,1.0
0.048,0.370375,6.18,5.928,68.0,49.69,1.0
0.049,0.158,6.174,5.922,68.0,49.62,1.0
0.147,0.163125,6.169,5.915,68.0,49.53,1.0
0.313,0.02325,6.164,5.908,68.0,49.44,1.0
0.224,0.328875,6.157,5.901,68.0,49.34,1.0
-0.023,0.25375,6.151,5.895,68.0,49.23,1.0
-0.032,0.391,6.146,5.889,62.0,49.12,1.0
-0.033,0.2875,6.141,5.881,62.0,48.97,1.0
-0.044,0.227875,6.136,5.875,62.0,48.78,1.0
-0.049,0.199375,6.131,5.87,62.0,48.7,1.0
-0.047,0.25375,6.128,5.863,62.0,48.64,1.0
-0.044,0.3445,6.121,5.855,62.0,48.62,1.0
0.007,0.38325,6.118,5.85,62.0,48.57,1.0
-0.03,0.316,6.114,5.843,62.0,48.5,1.0
-0.051,0.334125,6.109,5.838,62.0,48.45,1.0
0.342,0.292625,6.104,5.833,62.0,48.43,1.0
0.005,0.256375,6.099,5.828,62.0,48.41,1.0
0.08599999999999998,0.25375,6.097,5.822,62.0,48.39,1.0
0.208,0.347,6.092,5.816,62.0,48.36,1.0
0.354,0.114,6.087,5.811,62.0,48.35,1.0
0.085,0.196875,6.083,5.806,62.0,48.35,1.0
-0.043,0.163125,6.079,5.801,59.0,48.31,1.0
-0.043,0.227875,6.074,5.796,59.0,48.29,1.0
-0.052,0.2745,6.072,5.791,59.0,48.2,1.0
-0.067,0.163125,6.068,5.786,59.0,48.14,1.0
-0.07299999999999998,0.114,6.064,5.781,59.0,48.14,1.0
-0.077,0.292625,6.059,5.776,59.0,48.15,1.0
-0.076,0.163125,6.056,5.771,59.0,48.18,1.0
-0.048,0.018125,6.052,5.766,59.0,48.17,1.0
-0.047,0.25375,6.049,5.761,59.0,48.16,1.0
-0.08899999999999998,0.277125,6.044,5.756,59.0,48.18,1.0
0.339,0.313375,6.042,5.751,59.0,48.21,1.0
-0.09300000000000001,0.3445,6.037,5.747,59.0,48.23,1.0
0.031,0.191625,6.034,5.744,59.0,48.24,1.0
0.142,0.227875,6.032,5.739,59.0,48.24,1.0
0.306,0.25375,6.027,5.734,59.0,48.25,1.0
0.113,0.442875,6.024,5.729,59.0,48.25,1.0
-0.078,0.479125,6.019,5.725,57.0,48.25,1.0
-0.079,0.3315,6.017,5.721,57.0,48.24,1.0
-0.08699999999999998,0.2745,6.013,5.716,57.0,48.17,1.0
-0.103,0.1165,6.01,5.711,57.0,48.12,1.0
-0.11,0.199375,6.007,5.706,57.0,48.13,1.0
-0.111,0.22275,6.004,5.701,57.0,48.14,1.0
-0.111,0.119125,6.0,5.699,57.0,48.17,1.0
-0.085,0.0155,5.997,5.694,57.0,48.18,1.0
-0.07399999999999998,0.29525,5.994,5.69,57.0,48.16,1.0
-0.119,0.347,5.991,5.686,57.0,48.19,1.0
0.306,0.191625,5.987,5.681,57.0,48.21,1.0
-0.13,0.316,5.985,5.676,57.0,48.25,1.0
-0.002,0.31075,5.981,5.674,57.0,48.31,1.0
0.106,0.401375,5.977,5.669,57.0,48.39,1.0
0.276,0.114,5.976,5.664,57.0,48.5,1.0
0.097,0.2745,5.972,5.661,57.0,48.59,1.0
-0.104,0.347,5.97,5.657,58.0,48.67,1.0
-0.105,0.031125,5.966,5.653,58.0,48.77,1.0
-0.109,0.119125,5.964,5.649,58.0,48.81,1.0
-0.119,0.119125,5.961,5.644,58.0,48.85,1.0
-0.121,0.196875,5.957,5.642,58.0,48.98,1.0
-0.12,0.196875,5.955,5.637,58.0,49.12,1.0
-0.112,0.227875,5.951,5.633,58.0,49.3,1.0
-0.063,0.292625,5.949,5.631,58.0,49.4,1.0
-0.12,0.29,5.946,5.627,58.0,49.47,1.0
-0.004,0.31075,5.942,5.622,58.0,49.56,1.0
0.145,0.357375,5.941,5.619,58.0,49.69,1.0
-0.022,0.25375,5.937,5.616,58.0,49.83,1.0
0.066,0.1165,5.935,5.612,58.0,49.95,1.0
0.227,0.16575,5.932,5.608,58.0,50.09,1.0
0.235,0.36775,5.929,5.604,58.0,50.2,1.0
-0.058,0.357375,5.926,5.601,58.0,50.31,1.0
-0.082,0.393625,5.924,5.598,60.0,50.39,1.0
-0.07399999999999998,0.328875,5.921,5.594,60.0,50.47,1.0
-0.082,0.292625,5.919,5.592,60.0,50.5,1.0
-0.083,0.313375,5.917,5.588,60.0,50.56,1.0
-0.079,0.196875,5.913,5.584,60.0,50.66,1.0
-0.031,0.25375,5.91,5.579,60.0,50.78,1.0
-0.065,0.271875,5.907,5.576,60.0,50.86,1.0
-0.08899999999999998,0.341875,5.904,5.572,60.0,50.87,1.0
0.309,0.2745,5.902,5.569,60.0,50.9,1.0
-0.008999999999999998,0.160625,5.899,5.566,60.0,50.94,1.0
0.069,0.02075,5.897,5.562,60.0,51.01,1.0
0.206,0.02075,5.893,5.56,60.0,51.05,1.0
0.328,0.215,5.89,5.556,60.0,51.12,1.0
0.027,0.313375,5.888,5.552,60.0,51.15,1.0
-0.055,0.401375,5.885,5.55,64.0,51.18,1.0
-0.051,0.341875,5.883,5.545,64.0,51.19,1.0
-0.059,0.246,5.879,5.542,64.0,51.15,1.0
-0.066,0.28225,5.878,5.539,64.0,51.11,1.0
-0.065,0.29,5.874,5.535,64.0,51.09,1.0
-0.024,0.1165,5.872,5.531,64.0,51.09,1.0
-0.052,0.227875,5.869,5.529,64.0,51.09,1.0
-0.079,0.2745,5.865,5.526,64.0,51.05,1.0
0.341,0.261625,5.863,5.522,64.0,50.98,1.0
-0.029,0.36,5.86,5.519,64.0,50.96,1.0
0.066,0.25125,5.858,5.515,64.0,50.95,1.0
0.193,0.22525,5.854,5.512,64.0,50.95,1.0
0.338,0.19425,5.852,5.51,64.0,50.95,1.0
0.052,0.3445,5.849,5.505,64.0,50.92,1.0
-0.061,0.398875,5.847,5.502,66.0,50.88,1.0
-0.056,0.36,5.843,5.5,66.0,50.83,1.0
-0.065,0.36,5.84,5.496,66.0,50.72,1.0
-0.07499999999999998,0.277125,5.838,5.492,66.0,50.6,1.0
-0.08,0.385875,5.835,5.49,66.0,50.54,1.0
-0.079,0.163125,5.832,5.486,66.0,50.48,1.0
-0.029,0.220125,5.83,5.482,66.0,50.46,1.0
-0.08699999999999998,0.349625,5.827,5.48,66.0,50.38,1.0
-0.069,0.163125,5.825,5.477,66.0,50.27,1.0
0.29,0.292625,5.821,5.474,66.0,50.19,1.0
-0.004,0.199375,5.82,5.472,66.0,50.15,1.0
0.071,0.2745,5.817,5.468,66.0,50.1,1.0
0.222,0.196875,5.815,5.465,66.0,50.05,1.0
0.286,0.334125,5.812,5.463,66.0,49.99,1.0
-0.042,0.2875,5.81,5.46,66.0,49.89,1.0
-0.096,0.256375,5.807,5.457,63.0,49.77,1.0
-0.08999999999999998,0.297875,5.805,5.454,63.0,49.64,1.0
-0.102,0.163125,5.802,5.45,63.0,49.48,1.0
-0.113,0.25375,5.801,5.448,63.0,49.36,1.0
-0.116,0.33925,5.797,5.445,63.0,49.29,1.0
-0.117,0.328875,5.796,5.442,63.0,49.22,1.0
-0.108,0.305625,5.793,5.439,63.0,49.19,1.0
-0.066,0.25375,5.792,5.437,63.0,49.1,1.0
-0.126,0.316,5.79,5.433,63.0,49.0,1.0
0.021,0.2875,5.787,5.43,63.0,48.93,1.0
0.152,0.38075,5.786,5.428,63.0,48.89,1.0
-0.024,0.357375,5.783,5.425,63.0,48.84,1.0
0.061,0.114,5.781,5.422,58.0,48.78,1.0
0.231,0.018125,5.778,5.42,58.0,48.72,1.0
0.233,0.305625,5.777,5.417,58.0,48.68,1.0
-0.083,0.189,5.775,5.413,58.0,48.64,1.0
-0.109,0.2745,5.772,5.41,58.0,48.58,1.0
-0.102,0.248625,5.771,5.409,58.0,48.49,1.0
-0.11,0.202,5.768,5.405,58.0,48.35,1.0
-0.117,0.1165,5.766,5.403,58.0,48.3,1.0
-0.117,0.227875,5.763,5.4,58.0,48.28,1.0
-0.115,0.25375,5.761,5.398,58.0,48.28,1.0
-0.112,0.292625,5.758,5.394,58.0,48.28,1.0
-0.079,0.246,5.757,5.391,58.0,48.25,1.0
-0.076,0.199375,5.755,5.388,58.0,48.24,1.0
-0.118,0.227875,5.752,5.386,58.0,48.26,1.0
0.325,0.163125,5.751,5.383,58.0,48.29,1.0
-0.122,0.42475,5.748,5.381,58.0,48.3,1.0
0.008,0.28225,5.746,5.378,58.0,48.3,1.0
0.112,0.2745,5.745,5.375,58.0,48.3,1.0
0.296,0.0285,5.743,5.373,58.0,48.32,1.0
0.137,0.3885,5.74,5.371,58.0,48.31,1.0
-0.092,0.378125,5.739,5.367,55.0,48.3,1.0
-0.098,0.25375,5.735,5.365,55.0,48.3,1.0
-0.098,0.22275,5.734,5.362,55.0,48.24,1.0
-0.108,0.145,5.731,5.36,55.0,48.17,1.0
-0.114,0.347,5.73,5.357,55.0,48.17,1.0
-0.113,0.29,5.726,5.353,55.0,48.19,1.0
-0.109,0.163125,5.725,5.352,55.0,48.26,1.0
-0.105,0.227875,5.723,5.35,55.0,48.35,1.0
-0.055,0.199375,5.72,5.346,55.0,48.42,1.0
-0.104,0.1165,5.719,5.343,55.0,48.52,1.0
-0.112,0.220125,5.716,5.341,55.0,48.66,1.0
0.262,0.271875,5.714,5.338,55.0,48.81,1.0
-0.029,0.31075,5.711,5.336,55.0,48.95,1.0
0.038,0.2745,5.71,5.333,55.0,49.08,1.0
0.18,0.196875,5.708,5.331,55.0,49.21,1.0
0.302,0.25375,5.705,5.328,55.0,49.35,1.0
-0.022,0.328875,5.704,5.326,55.0,49.47,1.0
-0.106,0.248625,5.701,5.323,55.0,49.57,1.0
-0.097,0.316,5.7,5.321,55.0,49.67,1.0
-0.1,0.119125,5.698,5.318,55.0,49.7,1.0
-0.106,0.114,5.695,5.315,55.0,49.77,1.0
-0.106,0.02325,5.694,5.312,55.0,49.88,1.0
-0.102,0.158,5.693,5.31,55.0,50.02,1.0
-0.095,0.246,5.69,5.307,55.0,50.16,1.0
-0.048,0.031125,5.688,5.305,55.0,50.24,1.0
-0.102,0.3445,5.685,5.303,55.0,50.29,1.0
0.029,0.303,5.684,5.3,55.0,50.36,1.0
0.166,0.372875,5.681,5.298,55.0,50.46,1.0
-0.007,0.36,5.68,5.296,55.0,50.55,1.0
0.077,0.12175,5.678,5.293,55.0,50.61,1.0
0.242,0.1165,5.675,5.29,55.0,50.69,1.0
0.25,0.29525,5.674,5.288,55.0,50.79,1.0
-0.065,0.372875,5.671,5.286,55.0,50.85,1.0
-0.091,0.328875,5.67,5.283,59.0,50.91,1.0
-0.08899999999999998,0.199375,5.668,5.281,59.0,50.95,1.0
-0.097,0.334125,5.665,5.279,59.0,50.92,1.0
-0.102,0.199375,5.664,5.275,59.0,50.91,1.0
-0.1,0.3315,5.661,5.273,59.0,50.92,1.0
-0.096,0.271875,5.66,5.27,59.0,50.93,1.0
-0.05,0.271875,5.658,5.269,59.0,50.91,1.0
-0.108,0.119125,5.657,5.266,59.0,50.85,1.0
-0.04,0.271875,5.654,5.264,59.0,50.79,1.0
0.231,0.3185,5.653,5.261,59.0,50.76,1.0
-0.016,0.313375,5.651,5.259,59.0,50.75,1.0
0.062,0.025875,5.648,5.258,59.0,50.73,1.0
0.22,0.22525,5.647,5.254,59.0,50.7,1.0
0.262,0.313375,5.644,5.253,59.0,50.68,1.0
-0.064,0.406625,5.643,5.25,59.0,50.61,1.0
